ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,file,abstract,aggregating_evidence,cited_by,colrev.dblp.dblp_key,colrev_pdf_id,colrev_status,curation_id,dblp_key,fulltext,goal_rowe,language,link,literature_review,lr_type_pare_et_al,note,r_agenda,r_agenda_levels,r_gaps,screening_criteria,synthesis,theory_building,topic
TolzinJanson2023,inproceedings,Mechanisms of Common Ground in Human-Agent Interaction: A Systematic Review of Conversational Agent Research,"Tolzin, Antonia and Janson, Andreas",2023,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/102670,data/pdfs/2023/TolzinJanson2023.pdf,,,,https://dblp.org/rec/conf/hicss/TolzinJ23,cpid2:fffffffffe4c9efffffffffffffffffffc00003fff1e10ffffe7e7ffff8181ffffffffffff3fe0cff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff003800ff007800ff0ff800ff001800ff001800ff001800ff001800ff001800fffff803ff0dffffff0fc3fffffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/TolzinJ23,,,eng,,,,,,,,,,,
Topi2002,article,Human Factors Research on Data Modeling,"Topi, Heikki and Ramesh, V.",2002,Journal of Database Management,,13,2,3--19,10.4018/JDM.2002040101,,,"This study reviews and synthesizes human factors research on conceptual data modeling. In addition to analyzing the variables used in earlier studies and summarizing the results of this stream of research, we propose a new framework to help with future efforts in this area. The study finds that prior research has focused on issues that are relevant when conceptual models are used for communication between systems analysts and developers (Analyst – Developer models) whereas the issues important for models that are used to facilitate communication between analysts and users (User – Analyst models) have received little attention and, hence, require a significantly stronger role in future research. In addition, we emphasize the importance of building a strong theoretical foundation and using it to guide future empirical work in this area.",False,53,,,rev_synthesized,,,,Explaining,ng,,,theoretical-review,,True,comprehensive,True,,True,True,Human Computer Interaction
TornoMetzlerTorno2021,inproceedings,"Robo-What?, Robo-Why?, Robo-How? - A Systematic Literature Review of Robo-Advice","Torno, Albert and Metzler, Dennis Renee and Torno, Vanessa",2021,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2021/92,,,,,https://dblp.org/rec/conf/pacis/TornoMT21,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#TornoMetzlerTorno2021,,,,eng,,,,,,,,,,,
TrangBrendel2019,article,A Meta-Analysis of Deterrence Theory in Information Security Policy Compliance Research,"Trang, Simon and Brendel, Benedikt",2019,Information Systems Frontiers,,21,6,1265--1284,10.1007/S10796-019-09956-4,https://link.springer.com/article/10.1007/s10796-019-09956-4,,,,70,https://dblp.org/rec/journals/isf/TrangB19,,rev_synthesized,,,,,eng,,,meta-analysis,,,,,,,,
TrangOpitzKolbe2013,inproceedings,IT Governance in a Network Context - Literature Review and Agenda for Research,"Trang, Simon Thanh-Nam and Opitz, Nicky and Kolbe, Lutz M.",2013,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2013/GlobalIssues/GeneralPresentations/2,,,,,https://dblp.org/rec/conf/amcis/TrangOK13,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#TrangOpitzKolbe2013,,,,eng,,,,,,,,,,,
TrenzBerger2013,inproceedings,Analyzing Online Customer Reviews - An Interdisciplinary Literature Review And Research Agenda,"Trenz, Manuel and Berger, Benedikt",2013,,European Conference on Information Systems,,,,,http://aisel.aisnet.org/ecis2013_cr/83,,,,,https://dblp.org/rec/conf/ecis/TrenzB13,,rev_synthesized,https://github.com/CoLRev-curations/european-conference-on-information-systems#TrenzBerger2013,,,,eng,,,,,,,,,,,
Trinh-Phuong2012,article,Enterprise Systems and Organizational Agility: A Review of the Literature and Conceptual Framework,"Trinh, Thao Phuong and Molla, Alemayehu and Peszynski, Konrad",2012,Communications of the Association for Information Systems,,31,8,167--193,10.17705/1CAIS.03108,,,,False,21,,,rev_synthesized,,,,Explaining,en,,,theoretical-review,,False,none,False,,True,True,Other Domain
TripathiTahmasbideVreede2017,inproceedings,Theoretical Fashions in Crowdsourcing - A Snapshot of IS Research,"Tripathi, Abhishek and Tahmasbi, Nargess and de Vreede, Gert-Jan",2017,,Hawaii International Conference on System Sciences,,,,,http://hdl.handle.net/10125/41235,data/pdfs/2017/cl/processes_and_technologies_for_team/TripathiTahmasbideVreede2017.pdf,,,,https://dblp.org/rec/conf/hicss/TripathiTV17,cpid2:fffffffffffffffffffffffffffffffff800001ffffffffff83c3c1fffffffffff9f800ff041800ff001800ff001800ff001800ff001000ff001800ff001800ff001800ff001800ff001800ff001000ff1ff800ff00f800ff001800ff001800ff001800ff001800ff001800ff001800fffff800ffffffffff03c7fffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
TrippenseeRemane2021,inproceedings,Practices for Large-Scale Agile Transformations - A Systematic Literature Review,"Trippensee, Lennard and Remané, Gerrit",2021,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2021/it_projmgmt/it_projmgmt/5,,,,,https://dblp.org/rec/conf/amcis/TrippenseeR21,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#TrippenseeRemane2021,,,,eng,,,,,,,,,,,
Trkman2012,article,Knowledge risks in organizational networks: An exploratory framework,"Trkman, Peter and Desouza, Kevin C.",2012,The Journal of Strategic Information Systems,,21,1,1--17,10.1016/J.JSIS.2011.11.001,,,,False,113,,,rev_synthesized,,,,Explaining,en,,,theoretical-review,,False,none,False,,True,True,Knowledge Management
TrocinMikalefPapamitsiouEtAl2021,article,Responsible AI for Digital Health: a Synthesis and a Research Agenda,"Trocin, Cristina and Mikalef, Patrick and Papamitsiou, Zacharoula and Conboy, Kieran",2021,Information Systems Frontiers,,25,6,,10.1007/S10796-021-10146-4,https://link.springer.com/article/10.1007/s10796-021-10146-4,,"Abstract Responsible AI is concerned with the design, implementation and use of ethical, transparent, and accountable AI technology in order to reduce biases, promote fairness, equality, and to help facilitate interpretability and explainability of outcomes, which are particularly pertinent in a healthcare context. However, the extant literature on health AI reveals significant issues regarding each of the areas of responsible AI, posing moral and ethical consequences. This is particularly concerning in a health context where lives are at stake and where there are significant sensitivities that are not as pertinent in other domains outside of health. This calls for a comprehensive analysis of health AI using responsible AI concepts as a structural lens. A systematic literature review supported our data collection and sampling procedure, the corresponding analysis, and extraction of research themes helped us provide an evidence-based foundation. We contribute with a systematic description and explanation of the intellectual structure of Responsible AI in digital health and develop an agenda for future research.",,121,,,rev_synthesized,,,,,eng,,,,,,,,,,,
TronnierLobnerAzanbayevEtAl2024,inproceedings,From Bias to Balance -A Systematic Literature Review on Gender Bias in AI,"Tronnier, Frédéric and Löbner, Sascha and Azanbayev, Alina and Lukas, Max",2024,,Pacific Asia Conference on Information Systems,,,,,,data/pdfs/2024/TronnierLobnerAzanbayevEtAl2024.pdf,,,,,,rev_synthesized,,,,,eng,,,,,,,,,,,
TronnierReckerHamm2020,inproceedings,Towards Central Bank Digital Currency - A Systematic Literature Review,"Tronnier, Frédéric and Recker, Michael and Hamm, Peter",2020,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2020/131,,,,,https://dblp.org/rec/conf/pacis/TronnierRH20,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#TronnierReckerHamm2020,,,,eng,,,,,,,,,,,
TsaiCompeauMeister2017,article,Voluntary use of information technology - an analysis and synthesis of the literature,"Tsai, Hsingyi Phoebe and Compeau, Deborah and Meister, Darren B.",2017,Journal of Information Technology,,32,2,147--162,10.1057/JIT.2016.6,,data/pdfs/32_2/TsaiCompeauMeister2017.pdf,"Voluntariness is recognized as an important influence on individual and collective technology acceptance. We conducted a comprehensive review of this literature and identified a rich set of voluntariness concepts and methods of operationalization. However, while considerable empirical evidence is reported in the literature, our review also revealed inconsistent results concerning the relationship between voluntariness and other concepts. Against that backdrop, we synthesized the literature into three types of voluntariness - perceived, intended and realizable voluntariness (RVOL), and showed how prior literature had not adequately accounted for RVOL. Moreover, we examined the multiple mechanisms that influence voluntariness and created a model to describe how to advance new knowledge about the important relationships among the three types of voluntariness and between voluntariness and user behavior. We argue that these concepts and relationships may help advance our knowledge of how a new technology is used individually and collectively in organizations.",,,https://dblp.org/rec/journals/jitech/TsaiCM17,cpid2:ffffffffffe01ffbffffffffc0901013c0000017c000003fc000ffffc0001fffc0601fffe00007ffcfffffffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc7ffffffffffffffc7ffffffc0018003c0010003c0018003c0008003c0010003c0010007c0008003c0008003c0010003ffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
TuYuan2014,inproceedings,Critical Success Factors Analysis on Effective Information Security Management - A Literature Review,"Tu, Zhiling and Yuan, Yufei",2014,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2014/ISSecurity/GeneralPresentations/2,,,,,https://dblp.org/rec/conf/amcis/TuY14,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#TuYuan2014,,,,eng,,,,,,,,,,,
Turban2011,article,"Enterprise Social Networking: Opportunities, Adoption, and Risk Mitigation","Turban, Efraim and Bolloju, Narasimha and Liang, Ting-Peng",2011,Journal of Organizational Computing and Electronic Commerce,,21,3,202--220,10.1080/10919392.2011.590109,,,,False,150,,,rev_synthesized,,,,Explaining,en,,,theoretical-review,,False,none,False,,True,True,Virtual Teams
TuschnerKrathBingsEtAl2022a,inproceedings,Leading in the digital age: A systematic review on leader traits in the context of e-leadership,"Tuschner, Christian and Krath, Jeanine and Bings, Jan and Schwenkmezger, Marvin and Etzkorn, Manuel and {von Korflesch}, Harald F. O.",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/63,data/pdfs/2022/rp/TuschnerKrathBingsEtAl2022a.pdf,,,,https://dblp.org/rec/conf/ecis/TuschnerKBSEK22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/TuschnerKBSEK22,,,eng,,,,,,,,,,,
UddinShankarHossainEtAl2024,inproceedings,"Evolving Topics in Federated Learning: Trends, and Emerging Directions for IS Research Literature Review","Uddin, Raihan and Shankar, Gauri and Hossain, Saddam and Prabhat Kumar, Mukta and Islam, Najmul",2024,,International Conference on Information Systems,,,,,,data/pdfs/2024/Literature Review/Evolving Topics in Federated Learning_ Trends and Emerging Direc.pdf,,,,,,rev_synthesized,,,,,eng,,,,,,,,,,,
Ullah2013,article,A Systematic Review of Business and Information Technology Alignment,"Ullah, Azmat and Lai, Richard",2013,ACM Transactions on Management Information Systems,,4,1,1--30,10.1145/2445560.2445564,,,"Business organizations have become heavily dependent on information technology (IT) services. The process of alignment is defined as the mutual synchronization of business goals and IT services. However, achieving mature alignment between business and IT is difficult due to the rapid changes in the business and IT environments. This article provides a systematic review of studies on the alignment of business and IT. The research articles reviewed are based on topics of alignment, the definition of alignment, history, alignment challenges, phases of alignment, alignment measurement approaches, the importance of alignment in business industries, how software engineering helps in better alignment, and the role of the business environment in aligning business with IT. It aims to present a thorough understanding of business-IT alignment and to provide a list of future research directions regarding alignment. To perform the systematic review, we used the guidelines developed by Kitchenham for reviewing the available research papers relevant to our topic.",False,71,,,rev_synthesized,,,,Describing,en,,,narrative-review,,False,partial,True,,True,False,Other Domain
Ullrich2013a,article,Valuation of IT Investments Using Real Options Theory,"Ullrich, Christian",2013,Business & Information Systems Engineering,,5,5,331--341,10.1007/S12599-013-0286-0,,,,False,30,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s12599-013-0286-0.pdf,Understanding,en,,,critical-review,,False,partial,False,,True,False,Other Domain
Ullrich2022,inproceedings,Opportunities and Challenges of Big Data and Predictive Analytics for Achieving the UN's SDGs,"Ullrich, André",2022,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2022/279,data/pdfs/2022/Ullrich2022.pdf,,,,https://dblp.org/rec/conf/pacis/Ullrich22,,rev_synthesized,,,,,eng,,,,,,,,,,,
UlrichFrankBuettnerEtAl2022,inproceedings,Current Developments in Management Reporting -A Systematic Literature Review focusing on Digitization and Role Changes,"Ulrich, Patrick S and Frank, Vanessa and Buettner, Ricardo and Becker, Wolfgang",2022,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2022/332,data/pdfs/2022/UlrichFrankBuettnerEtAl2022.pdf,,,,https://dblp.org/rec/conf/pacis/FrankUBB22,,rev_synthesized,,,,,eng,,,,,,,,,,,
Urbach2009,article,The State of Research on Information Systems Success,"Urbach, Nils and Smolnik, Stefan and Riempp, Gerold",2009,Business & Information Systems Engineering,,1,4,315--325,10.1007/S12599-009-0059-Y,,,,False,97,,,rev_synthesized,,,http://link.springer.com/content/pdf/10.1007/s12599-009-0059-y.pdf,Describing,en,,,descriptive-review,,False,none,False,,True,False,Other Domain
Urbaczewski2002,article,Electronic Commerce Research: A Taxonomy and Synthesis,"Urbaczewski, Andrew and Jessup, Leonard M. and Wheeler, Bradley",2002,Journal of Organizational Computing and Electronic Commerce,,12,4,263--305,10.1207/S15327744JOCE1204_1,,,,False,13,,,rev_synthesized,,,,Understanding,en,,,scoping-review,,False,none,False,,True,False,E-Commerce
Valta2025,inproceedings,The Impact of Technostress on Individuals: A Systematic Literature Review and Future Research Avenues,"Valta, Maximilian",2025,,Americas Conference on Information Systems,,,,,,data/pdfs/2025/Valta2025.pdf,,,,,cpid2:fffffffffffffffffffffffff000000ff800001fffe007fffff7effffff81ffffff00ffff3fffffff1fffffff000000ff000000ff000000ff000000ff000000ff3fffffff02a381ff0fffffff000000ff000000ff000000ff000000ff000000ff0003ffff000000ff000000ff000000ff000000fffffffffffffffffffffffff,rev_synthesized,,,,,,,,,,,,,,,,
Varshney2013,article,Mobile health: Four emerging themes of research,"Varshney, Upkar",2014,Decision Support Systems,,66,no issue,20--35,10.1016/J.DSS.2014.06.001,,,,False,180,,,rev_synthesized,,,,Describing,en,,,scoping-review,,True,comprehensive,True,,True,True,Other Domain
VassilakopoulouHustad2021,article,Bridging Digital Divides: a Literature Review and Research Agenda for Information Systems Research,"Vassilakopoulou, Polyxeni and Hustad, Eli",2021,Information Systems Frontiers,,25,3,,10.1007/S10796-020-10096-3,https://link.springer.com/article/10.1007/s10796-020-10096-3,,,,283,,,rev_synthesized,,,,,eng,,,,,,,,,,,
Vavilis2014,article,A reference model for reputation systems,"Vavilis, Sokratis and Petković, Milan and Zannone, Nicola",2014,Decision Support Systems,,61,no issue,147--154,10.1016/J.DSS.2014.02.002,,,,False,61,,,rev_synthesized,,,,Describing,en,,,narrative-review,,False,none,False,,True,True,Software Development
Veiga2001,article,Towards modelling the effects of national culture on IT implementation and acceptance,"Veiga, John F. and Floyd, Steven and Dechant, Kathleen",2001,Journal of Information Technology,,16,3,145--158,10.1080/02683960121858,,,,False,10,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,False,partial,True,,True,True,"Technology Acceptance, and Use"
VejseliRossmann2017,inproceedings,The Impact of IT Governance on Firm Performance A Literature Review,"Vejseli, Sulejman and Rossmann, Alexander",2017,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2017/41,,,,,https://dblp.org/rec/conf/pacis/VejseliR17,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#VejseliRossmann2017,,,,eng,,,,,,,,,,,
VeltriKrasnovaBaumannEtAl2014,inproceedings,Gender Differences in Online Gaming - A Literature Review,"Veltri, Natasha F. and Krasnova, Hanna and Baumann, Annika and Kalayamthanam, Neena",2014,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2014/SocioTechnicalIssues/GeneralPresentations/5,,,,,https://dblp.org/rec/conf/amcis/VeltriKBK14,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#VeltriKrasnovaBaumannEtAl2014,,,,eng,,,,,,,,,,,
Vial2019,article,Understanding digital transformation: A review and a research agenda,"Vial, Gregory",2019,The Journal of Strategic Information Systems,,28,2,,10.1016/J.JSIS.2019.01.003,,,,,3920,https://dblp.org/rec/journals/jsis/Vial19,,rev_synthesized,,,,,eng,,,,,,,,,,,
VichitvanichphongTalaeiKhoeiKerrEtAl2014,inproceedings,Adoption of Assistive Technologies for Aged Care - A Realist Review of Recent Studies,"Vichitvanichphong, Suchada and Talaei-Khoei, Amir and Kerr, Donald and Ghapanchi, Amir Hossein",2014,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2014.341,https://ieeexplore.ieee.org/document/6758941/,data/pdfs/2014/VichitvanichphongTalaeiKhoeiKerrEtAl2014.pdf,,,,https://dblp.org/rec/conf/hicss/VichitvanichphongTKG14,cpid2:ffffffffffffffffffffffffffffffffff0000ffff8003fffc0ff07ffc07800fe001e07ffe0fe03ff803c01fffbff83fffffffffff1f820ff000000ff001000ff001000ff001000ff000000ff000000ff00d000ff001000ff000000ff0ff000ff0ff000ff000800ff001800ff001000ff001000fffffffefe0ffffe7ffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
VogelGrotherr2020,inproceedings,Collaborating with the Crowd for Software Requirements Engineering - A Literature Review,"Vogel, Pascal and Grotherr, Christian",2020,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2020/virtual_communities/virtual_communities/1,,,,,https://dblp.org/rec/conf/amcis/VogelG20,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#VogelGrotherr2020,,,,eng,,,,,,,,,,,
VolkStaegemannIslamEtAl2022,inproceedings,Facing Big Data System Architecture Deployments: Towards an Automated Approach Using Container Technologies for Rapid Prototyping,"Volk, Matthias and Staegemann, Daniel and Islam, Ashraful and Turowski, Klaus",2022,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2022.743,http://hdl.handle.net/10125/80083,data/pdfs/2022/VolkStaegemannIslamEtAl2022.pdf,,,0,https://dblp.org/rec/conf/hicss/0002SIT22,cpid2:fffffffffe7ffffffffffffffffffffff000000ffc00003fff8001ffffeb7fffffbffffff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff0ff800ff0ff800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800fffff844ff1dffffff0fc3fffffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/0002SIT22,,,eng,,,,,,,,,,,
VonKrogh2012,article,How does social software change knowledge management? Toward a strategic research agenda,"von Krogh, Georg",2012,The Journal of Strategic Information Systems,,21,2,154--164,10.1016/J.JSIS.2012.04.003,,,,False,279,,,rev_synthesized,,,,Describing,en,,,narrative-review,,True,comprehensive,True,,True,False,Knowledge Management
VorbohleKundisch2022,inproceedings,Overcoming Silos: a Review of Business Model Modeling Languages for Business Ecosystems,"Vorbohle, Christian and Kundisch, Dennis",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rip/40,data/pdfs/2022/rip/VorbohleKundisch2022.pdf,,,,https://dblp.org/rec/conf/ecis/VorbohleK22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/VorbohleK22,,,eng,,,,,,,,,,,
VottoLiu2023,inproceedings,Transparent Artificial Intelligence and Human Resource Management: A Systematic Literature Review,"Votto, Alexis Megan and Liu, Charles Zhechao",2023,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/102762,data/pdfs/2023/VottoLiu2023.pdf,,,,https://dblp.org/rec/conf/hicss/VottoL23,cpid2:fffffffffe4c9efffffffffffffffffff800001ffff00ffffc3ffc5ff81ffc0fff3f843ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff24f800ff001800ff0ff800ff8ff800ff001800ff001800ff0018ffff00187fff001c00fffff800ff0fffffff0fc3fdfffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/VottoL23,,,eng,,,,,,,,,,,
VuLeDinhNguyenEtAl2023,inproceedings,Context-aware Knowledge-based Systems: A Literature Review,"Vu, Thi-My-Hang and Le Dinh, Thang and Nguyen, Anh Khoa and Dam,  and Pham-Nguyen, Cuong",2023,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2023.558,https://hdl.handle.net/10125/103190,data/pdfs/2023/VuLeDinhNguyenEtAl2023.pdf,,,,https://dblp.org/rec/conf/hicss/ThiDDP23,cpid2:fffffffffe4c9efffffffffffffffffffc00003ffffffffff821061ff821021ff87f061ff03f061ff07fffffff3f800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff3ff800ff01f800ff0ff800ff001800ff001800ff001800ff001800ffc33810ff0fffffff0fc3fdfffffffff,rev_synthesized,,https://dblp.org/rec/conf/hicss/ThiDDP23,,,eng,,,,,,,,,,,
WacheDinter2020,inproceedings,The Digital Twin - Birth of an Integrated System in the Digital Age,"Wache, Hendrik and Dinter, Barbara",2020,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2020.671,http://hdl.handle.net/10125/64413,data/pdfs/2020/WacheDinter2020.pdf,,,,https://dblp.org/rec/conf/hicss/WacheD20,,rev_synthesized,,,,,eng,,,,,,,,,,,
Wade2004,article,"Review: The Resource-Based View and Information Systems Research: Review, Extension, and Suggestions for Future Research",Wade and Hulland,2004,MIS Quarterly,,28,1,107,10.2307/25148626,,,,False,1516,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,True,comprehensive,True,,True,False,IS Value
Wagner2004a,article,Enterprise strategy management systems: current and next generation,"Wagner, Christian",2004,The Journal of Strategic Information Systems,,13,2,105--128,10.1016/J.JSIS.2004.02.005,,,,False,23,,,rev_synthesized,,,,Describing,en,,,narrative-review,,False,none,False,,True,False,Software Development
WagnerHassaneinHead2007,inproceedings,Computer Interaction for Older Users - A Literature Review,"Wagner, Nicole L. and Hassanein, Khaled and Head, Milena M.",2007,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2007/264,,,,,https://dblp.org/rec/conf/amcis/WagnerHH07,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#WagnerHassaneinHead2007,,,,eng,,,,,,,,,,,
WagnerPrester2019,inproceedings,Information Systems Research on Digital Platforms for Knowledge Work - A Scoping Review,"Wagner, Gerit and Prester, Julian",2019,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2019/future_of_work/future_work/2,data/pdfs/2019/future_of_work/WagnerPrester2019.pdf,,,,https://dblp.org/rec/conf/icis/WagnerP19,cpid2:fffffffffffffffffffffffffc00003ff800003fffe007fffffffffffe0ff07ff001e07fffffe07ffffe7ffffc00003ffc00003ffc00003ffc00003ffc00003ffc0001fffc8dfffff0fffffff000000ff000000ff000000ff000000ff000001ff000000ff000000ff000000ff000000ff000000fffffffffffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
WagnerPrester2021,inproceedings,"A Framework of Platform Design Mechanisms, Platform Congruence and Value Creation on C2C Platforms","Wagner, Gerit and Prester, Julian",2021,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2021_rp/49,data/pdfs/2021/rp/1048.pdf,,,,https://dblp.org/rec/conf/ecis/WagnerP21,,rev_synthesized,,,,,eng,,,,,,,,,,,
WagnerPresterPare2021b,article,Exploring the boundaries and processes of digital platforms for knowledge work: A review of information systems research,"Wagner, Gerit and Prester, Julian and Paré, Guy",2021,The Journal of Strategic Information Systems,,30,4,101694,10.1016/J.JSIS.2021.101694,,,,,38,,,rev_synthesized,,,,,eng,,,,,,,,,,,
WagnerPresterRocheEtAl2021,article,Which factors affect the scientific impact of review papers in IS research? A scientometric study,"Wagner, Gerit and Prester, Julian and Roche, Maria Patricia and Schryen, Guido and Benlian, Alexander and Paré, Guy and Templier, Mathieu",2021,Information & Management,,58,3,103427,10.1016/J.IM.2021.103427,https://www.sciencedirect.com/science/article/pii/S037872062100001X,data/pdfs/58_3/Which-factors-affect-the-scientific-impact-of-review-pape_2021_Information--.pdf,,,,https://dblp.org/rec/journals/iam/WagnerPRSBPT21,,rev_synthesized,,,,,eng,,,,,,,,,,,
WagnerWesselsBuxmannEtAl2018,inproceedings,Putting a Price Tag on Personal Information - A Literature Review,"Wagner, Amina and Wessels, Nora and Buxmann, Peter and Krasnova, Hanna",2018,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2018.474,http://hdl.handle.net/10125/50362,,,,23,https://dblp.org/rec/conf/hicss/WagnerWBK18,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#WagnerWesselsBuxmannEtAl2018,,,,eng,,,,,,,,,,,
Wahid2013,inproceedings,Themes of Research on eGovernment in Developing Countries - Current Map and Future Roadmap,"Wahid, Fathul",2013,,Hawaii International Conference on System Sciences,,,1743--1752,10.1109/HICSS.2013.547,https://ieeexplore.ieee.org/document/6480051/,data/pdfs/2013/Wahid2013.pdf,,,,https://dblp.org/rec/conf/hicss/Wahid13,cpid2:fffffffffffffffffffffffffffffffffc00003fffe003ffffffffffff00007ffffc3fffff9fd7fff001000ff000000ff001800ff001000ff000000ff00087ffffff03fff0ff81fff001000ff000000ff000800ff000000ff000000ff000008ff001000ff001800ff001808ff000000ff001000ff3ffffefe0ffffe7ffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
WahleKowatsch2014,inproceedings,Towards the Design of Evidence-based Mental Health Information Systems - A Preliminary Literature Review,"Wahle, Fabian and Kowatsch, Tobias",2014,,International Conference on Information Systems,,,,,http://aisel.aisnet.org/icis2014/proceedings/ISHealthcare/17,,,,,https://dblp.org/rec/conf/icis/WahleK14,,rev_synthesized,https://github.com/CoLRev-curations/international-conference-on-information-systems#WahleKowatsch2014,,,,eng,,,,,,,,,,,
Walentowitz2012,inproceedings,Aligning Multiple Definitions of Alignment--A Literature Review,"Walentowitz, Katja",2012,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2012.3,https://ieeexplore.ieee.org/document/6149496,,,,0,https://dblp.org/rec/conf/hicss/Walentowitz12,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#Walentowitz2012,,,,eng,,,,,,,,,,,
WalentowitzBeimbornSchroiffEtAl2011,inproceedings,The Social Network Structure of Alignment - A Literature Review,"Walentowitz, Katja and Beimborn, Daniel and Schroiff, Anna and Weitzel, Tim",2011,,Hawaii International Conference on System Sciences,,,,10.1109/HICSS.2011.434,https://ieeexplore.ieee.org/document/5718956,,,,1,https://dblp.org/rec/conf/hicss/WalentowitzBSW11,,rev_synthesized,https://github.com/CoLRev-curations/hawaii-international-conference-on-system-sciences#WalentowitzBeimbornSchroiffEtAl2011,,,,eng,,,,,,,,,,,
WaltherPlankEymannEtAl2012,inproceedings,Success Factors and Value Propositions of Software as a Service Providers - A Literature Review and Classification,"Walther, Sebastian and Plank, Andreas and Eymann, Torsten and Singh, Niraj and Phadke, Gaurang",2012,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2012/proceedings/EnterpriseSystems/1,,,,,https://dblp.org/rec/conf/amcis/WaltherPESP12,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#WaltherPlankEymannEtAl2012,,,,eng,,,,,,,,,,,
Wan2007,article,The Role of Information Technology in Technology-Mediated Learning: A Review of the Past for the Future,"Wan, Zeyin and Fang, Yulin and Neufeld, Derrick J.",2007,Journal of Information Systems Education,,18,2,183--192,,,,,False,,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,False,partial,True,,True,True,Other Domain
